Gene	N131	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
ABCC9	13.931713394333764	13.412159369231777	0.5195540251019874	13.412159369231777	0.15883521412911616	0.41829305494166913	0.29392047063537485	1.0495599676751637
ABCD1	16.697553393033196	17.01959545212915	-0.32204205909595274	17.01959545212915	0.11360261126940874	-0.3400046250837312	0.3130866125388623	-1.00876653792338
ABCD3	18.996002855694215	18.459227877288182	0.5367749784060329	18.459227877288182	0.13987478817731366	0.505189079097583	0.17676630429717943	1.3507787900458958
ABCD4	16.29104429350578	16.077215581150387	0.2138287123553937	16.077215581150387	0.114138192621835	0.19220680456659	0.5694085990689319	0.5689227007568879
ABCE1	18.281915860690077	18.15360600816602	0.12830985252405824	18.15360600816602	0.13298810042665168	0.1005347075035522	0.7827917288034744	0.275682772255953
ABCF1	18.04865974585912	18.239522477680854	-0.19086273182173485	18.239522477680854	0.13490064290914447	-0.21969270796537843	0.5497412054946784	-0.5981479688836887
ABCF2	17.421097419662807	17.69862834827479	-0.27753092861198425	17.69862834827479	0.1235548152638879	-0.30020756520962144	0.3930680276398836	-0.8540667104291741
ABCF3	17.95873590872778	17.84583933757508	0.11289657115269947	17.84583933757508	0.12644203632740347	0.08868603034999345	0.803045599300395	0.24940748055803233
ABCG5	14.916288265114204	14.33849361514499	0.5777946499692135	14.33849361514499	0.14470857799672748	0.5137696420291972	0.17682902759321018	1.3505830683436482
ABCG8	16.010317112551174	15.150064055518246	0.8602530570329279	15.150064055518246	0.12915629042229046	0.8213064366819219	0.022293940123474815	2.2853222345071074
ABHD10	17.102779499040775	16.936568225078073	0.16621127396270197	16.936568225078073	0.11288486477179008	0.14847491116921208	0.6585533132739123	0.4419114105524511
ABHD11	16.426738338762316	16.151687292461645	0.27505104630067123	16.151687292461645	0.11340981095066968	0.2542453274656048	0.4502690977722674	0.7549664752334732
ABHD12	15.534877832379852	15.96850823032341	-0.43363039794355807	15.96850823032341	0.11537153710896844	-0.45660343635892964	0.17885776149164756	-1.3442803061437818
ABHD13	12.665760545113462	12.408788986877708	0.25697155823575457	12.408788986877708	0.1717798917335409	0.11057384396817216	0.7896324158995074	0.2667879716948059
ABHD14A	13.590559772027405	13.221907364595605	0.3686524074317994	13.221907364595605	0.1613868414401885	0.25903096035577045	0.5190639362627687	0.6447889923695626
ABHD14B	16.725774934030802	15.87440165290897	0.8513732811218322	15.87440165290897	0.11658846894720198	0.8270794786057459	0.015424621024062848	2.4222526835996963
ABHD15	16.24519425978909	15.590076868234627	0.6551173915544641	15.590076868234627	0.12096974426706902	0.6260009954574807	0.07188411035956808	1.7998513682897224
ABHD16A	17.594517056212606	17.48454211777991	0.10997493843269623	17.48454211777991	0.11974521662177626	0.08925594035561135	0.7964580964794243	0.2579336731733461
ABHD17A	10.046828833444424	9.94878019905608	0.09804863438834488	9.94878019905608	0.19348482925015933	-0.16031139090060043	0.7155201444954831	-0.3644524909699704
ABHD17B	11.45947272725531	10.948990843000509	0.5104818842548013	10.948990843000509	0.19023502748218993	0.29764441797400853	0.49497266481676183	0.6824211832835748
