Gene	ConditionA_rep3	ConditionB_rep3	ConditionC_rep3	ConditionD_rep3	A-value	Observed Variance	M-value of ConditionA_rep3	z-score of ConditionA_rep3	M-value of ConditionB_rep3	z-score of ConditionB_rep3	M-value of ConditionC_rep3	z-score of ConditionC_rep3	M-value of ConditionD_rep3	z-score of ConditionD_rep3	Estimated Variance	z-transformed of ConditionA_rep3	z-transformed of ConditionB_rep3	z-transformed of ConditionC_rep3	z-transformed of ConditionD_rep3	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3
GP1BB	12.668556873615984	13.09798349796301	11.858856140891946	11.779345007530445	12.351185380000347	0.4092738617399898	0.3173714936156369	0.49609050065930904	0.7467981179626637	1.1673368896836362	-0.49232923910840043	-0.7695708771320771	-0.5718403724699019	-0.8938565132108711	0.032316674870760696	1.7654465813038467	4.154223711969739	-2.7386863330343703	-3.1809839602392254	37.993438066577546	2.8355307980768802e-08	9.539322558582852e-07
ACPP	10.936875047816983	10.639625703374712	12.23197537828497	11.31926997530868	11.281936526196336	0.47853274129188317	-0.3450614783793533	-0.4988163151867518	-0.6423108228216243	-0.9285160411102674	0.9500388520886336	1.3733636154022202	0.03733344911234404	0.05396874089479888	0.03797685488744374	-1.7706673576415686	-3.2959889141256244	4.875081367486728	0.19157490428046453	37.80192509702272	3.11298711961729e-08	1.043612604996174e-06
CTSL1	10.66922150390943	12.160628346266533	10.806642414259759	11.524024964424884	11.29012930721515	0.4772539437721821	-0.6209078033057196	-0.8987778377992623	0.8704990390513831	1.2600666958274813	-0.4834868929553906	-0.6998580174724734	0.23389565720973415	0.3385691594442647	0.037919833622173674	-3.1885549538659737	4.470283685476899	-2.4828557789973864	1.2011270473864981	37.757597925728284	3.180977446007309e-08	1.0626903049588182e-06
LPXN	11.33978033821712	10.107337791108732	11.459013549098623	10.183387824845692	10.772379875817542	0.5275338988521973	0.5674004623995774	0.7812040736181842	-0.6650420847088103	-0.9156382839465925	0.6866336732810812	0.9453658539193278	-0.58899205097185	-0.810931643590922	0.04207070968023005	2.7663031185905833	-3.2423448954266045	3.3476124846530917	-2.8715707078170793	37.617661042221286	3.4055003937993864e-08	1.1337478394357123e-06
ENG	13.036137292875008	14.132746800671434	12.731424378771806	13.150225316093838	13.26263344710302	0.3677388060441485	-0.22649615422801261	-0.3735004260071434	0.8701133535684136	1.4348486813826562	-0.531209068331215	-0.875983144158957	-0.11240813100918245	-0.18536511121655005	0.029507093845530276	-1.318553067346637	5.0653868062233345	-3.0924469726110924	-0.6543867662655839	37.38817600634569	3.8084651194703464e-08	1.2635143102242796e-06
SELPLG	9.679618325343142	9.607149114257826	11.242063054580262	9.706145505096208	10.05874399981936	0.624081300517883	-0.37912567447621726	-0.47991310676670673	-0.4515948855615335	-0.5716476596558915	1.1833190547609025	1.497894661581859	-0.35259849472315175	-0.44633389515926086	0.050082845350487314	-1.6940986591953942	-2.0179226616246564	5.287584985744771	-1.575563664924721	37.38293797909052	3.818198401607465e-08	1.262375388779737e-06
NR2E3	10.82304453288851	9.380054410162002	10.64380014648084	9.3836168643087	10.057628988460014	0.6142857449356479	0.765415544428496	0.976589519461846	-0.677574578298012	-0.8645137097570856	0.5861711580208269	0.7478925842319765	-0.6740121241513144	-0.8599683939367413	0.05009794590733308	3.4196945646052876	-3.027242024788656	2.618873287331662	-3.011325827148309	36.78508572418726	5.109221268879854e-08	1.683409399519589e-06
KCTD12	11.00276553743914	11.047079866747309	12.364613894690162	10.984264581576152	11.34968097011319	0.45851190786249635	-0.34691543267405045	-0.512328257999668	-0.3026011033658822	-0.4468844033868094	1.0149329245769714	1.4988633201670851	-0.3654163885370387	-0.5396506587806077	0.03751288240239324	-1.7911559589124315	-1.5623570427220692	5.240191079825791	-1.8866780781912897	36.668355921904116	5.408127545403998e-08	1.775792017305943e-06
GSTP1	18.108530265092725	17.156308533186564	18.39457792662193	18.230071807716232	17.972372133154362	0.3097218967974066	0.13615813193836246	0.24465699048772982	-0.8160635999677979	-1.466351378154089	0.4222057934675689	0.7586443595085485	0.25769967456187004	0.46305002815781704	0.025453108997221707	0.8534403374148161	-5.115093635565952	2.6463895303628955	1.6152637677882622	36.504997896077896	5.855974996645208e-08	1.9162828760352987e-06
SMC1B	10.401391158966067	9.835696469175087	11.54285488642056	10.86173592712623	10.660419610421986	0.5221614246899492	-0.2590284514559187	-0.3584636122719909	-0.8247231412468992	-1.1413156920562357	0.8824352759985743	1.221182209339315	0.20131631670424355	0.2785970949889117	0.043132066641210304	-1.2472322599428418	-3.9710746116998648	4.248960827858275	0.9693460437844319	36.31832175120398	6.41325892542732e-08	2.0915077067005835e-06
GP6	8.055948307162167	8.340696919418376	5.618490164341352	6.135976851269827	7.0377780605479305	1.8539639190882342	1.0181702466142362	0.7477729705294153	1.302918858870445	0.9569003893957689	-1.419287896206579	-1.0423650953384662	-0.9018012092781031	-0.6623082645867187	0.15357048106284305	2.5981638114446635	3.32478447452467	-3.621734638394415	-2.3012136475749205	36.21719303587194	6.736960738691346e-08	2.1896264258499194e-06
C1orf186	13.553007942794993	13.118529896990438	14.51723687040686	13.818005649024068	13.75169508980409	0.3436086839632964	-0.19868714700909607	-0.33895161545347174	-0.6331651928136512	-1.0801522301956998	0.7655417806027707	1.3059809209528639	0.06631055921997842	0.1131229246963107	0.0284832045392993	-1.1772680271886482	-3.7516525283546502	4.536014912627684	0.39290564291562413	36.19066283316617	6.82454950779136e-08	2.210600698672418e-06
SERPINB2	10.222952243796943	10.353848027320453	11.792712132569877	10.753025877883967	10.78063457039281	0.5060731875031182	-0.5576823265958666	-0.7839352937784138	-0.42678654307235675	-0.5999347981248746	1.0120775621770672	1.422679692711102	-0.027608692508842125	-0.038809600807811324	0.04199497769284255	-2.721373830128849	-2.082629615426079	4.938728126066614	-0.13472468051167794	36.15240788110036	6.952852960973432e-08	2.244577582148595e-06
HP	9.15765462658684	9.89221927210211	11.011585214598226	10.285014302783015	10.08661835401755	0.598563085196848	-0.928963727430709	-1.2007256607746648	-0.19439908191543864	-0.2512691929667555	0.9249668605806765	1.1955595380856692	0.19839594876546585	0.2564353156557441	0.04970829544174919	-4.166624097877432	-0.8719262931334767	4.148697195844979	0.8898531951659061	36.12453896542937	7.047836546374885e-08	2.267605933108805e-06
TMEM168	13.716941913750826	14.480171837975117	13.510538130145996	14.706601180053793	14.103563265481434	0.33554787468037567	-0.3866213517306072	-0.6674344030645133	0.3766085724936836	0.6501490842296928	-0.5930251353354379	-1.023754573908407	0.6030379145723597	1.0410398927432247	0.027897533599697537	-2.3147438038617767	2.254796212777221	-3.550505556424822	3.6104531475093675	36.08360647523482	7.189697771297972e-08	2.3055124492041793e-06
HEBP1	13.844713823861989	14.99365862862347	13.881430439094842	14.670951209537339	14.347688525279409	0.33071876354880547	-0.5029747014174202	-0.874614601851782	0.6459701033440606	1.1232670016052073	-0.4662580861845669	-0.8107686713850397	0.32326268425793003	0.5621162716316206	0.02755208873715391	-3.030183138588673	3.891662363274801	-2.8089830104885785	1.9475037858024717	36.01020235204515	7.451276048124385e-08	2.381427824980553e-06
CTSC	16.0089854285278	15.60982052601435	16.888081141833553	15.837941165498382	16.08620706546852	0.312515102539727	-0.07722163694072037	-0.13813492576580885	-0.47638653945417175	-0.8521655570944274	0.8018740763650314	1.4344012947723568	-0.24826589997013926	-0.44410081191212053	0.02606214037348665	-0.4783369871242416	-2.950899657358732	4.967079758176193	-1.5378431136932194	35.9734578274683	7.585764138328323e-08	2.416355699611028e-06
HLA-DRA	15.591689995068679	15.046728740284442	16.379752486983985	15.424941827223527	15.610778262390157	0.31479092135404757	-0.019088267321478725	-0.034021652871551414	-0.5640495221057158	-1.005324198380858	0.768974224593828	1.3705683022818718	-0.18583643516662995	-0.3312224510294561	0.026341791280550187	-0.11760989338943556	-3.475318269802828	4.737935353196734	-1.145007190004449	35.85074203968175	8.052726380926717e-08	2.5566073026597805e-06
MANF	15.241984570993724	14.259808763464306	15.278467557016699	14.296753248889697	14.769253535091106	0.3218546827431651	0.47273103590261734	0.8332670323709801	-0.5094447716268	-0.8979810944712822	0.5092140219255921	0.8975743597656183	-0.4725002862014094	-0.8328602976653162	0.027053334219722853	2.8741121905839337	-3.097324519356203	3.0959216063277637	-2.8727092775554945	35.691129248148805	8.703292797131115e-08	2.7540320573892124e-06
PRKAR2B	13.614672976954116	14.093332285878553	12.68209171414284	13.375599807100558	13.441424196019018	0.34530598864284306	0.17324878093509888	0.29482759663424435	0.6519080898595355	1.1093901747667045	-0.7593324818761769	-1.2922005538482513	-0.06582438891845932	-0.11201721755270064	0.02910096751367408	1.015585457217376	3.821489374587412	-4.451211844746605	-0.3858629870581936	35.59737199258986	9.109639295961508e-08	2.873132288476281e-06
DNAJC14	8.326821715403034	8.297945372063337	6.680953656385409	5.7113991501843175	7.254279973509024	1.6495891843780737	1.0725417418940095	0.8350765784398412	1.043665398554313	0.8125935765648886	-0.5733263171236151	-0.4463895068434706	-1.5428808233247064	-1.2012806481612586	0.13934323573545573	2.8732357253455905	2.795878790822514	-1.535885823643007	-4.133228692525095	35.51494643435363	9.48249131032748e-08	2.9809221863416354e-06
EFHD2	14.880313283318769	14.167194796825557	15.54893396806714	14.848379304296657	14.86120533812703	0.31838364019671056	0.019107945191738196	0.03386402803180897	-0.6940105413014734	-1.2299591708670847	0.6877286299401089	1.21882606260767	-0.012826033830373618	-0.022730919772393984	0.026958878919750653	0.11637590540500603	-4.226833617855392	4.188573976904104	-0.07811626445371785	35.429919895161795	9.883081123756743e-08	3.096698752110446e-06
CSRP1	13.964809966458409	12.671608419611154	13.168189374660418	12.746639330767003	13.137811772874246	0.3517367523132146	0.8269981935841635	1.3944266883400815	-0.4662033532630918	-0.7860795864211704	0.030377601786172548	0.05122059393482269	-0.39117244210724245	-0.6595676958537308	0.029814890026799278	4.78947548915097	-2.699969057654695	0.17592877505996068	-2.265435206556225	35.39205598246924	1.0066867096633308e-07	3.1440104795609174e-06
SLC36A2	7.558618795283226	4.877620104144005	8.138271577170746	6.298152719401072	6.718165798999763	2.0956937006808354	0.8404529962834628	0.5805632293699701	-1.8405456948557584	-1.2714014431903573	1.4201057781709832	0.9809724044862959	-0.42001307959869116	-0.29013419066591106	0.17787534080876302	1.9927625697994984	-4.364040089015426	3.367152776430417	-0.995875257214498	35.34543390588278	1.0297858274077923e-07	3.2057099068785432e-06
ATOX1	14.090900473637923	13.38788493486223	14.77893750502879	14.189810604362345	14.11188337947282	0.32521596297868377	-0.020982905834896926	-0.0367942287823048	-0.72399844461059	-1.2695555429091854	0.6670541255559694	1.169701770527303	0.07792722488952464	0.13664800116419965	0.02788499237271581	-0.12565517132275889	-4.33563155221592	3.9946231035783613	0.46666361996036093	34.98827885248691	1.2252159245173262e-07	3.801737956075121e-06
CNTLN	12.478942576215857	11.474799055327038	12.940312390080178	12.164163296936938	12.264554329640003	0.3788010097573571	0.21438824657585442	0.34833363216433916	-0.7897552743129648	-1.2831781947759169	0.6757580604401756	1.0979578564451313	-0.10039103270306526	-0.16311329383355358	0.032663185918763465	1.1862376414468692	-4.3698171372923955	3.7390559445694276	-0.555476448723901	34.791554997066626	1.3482520785788924e-07	4.17001320303691e-06
GMFG	15.52215672401356	14.555913881623733	15.480826540446019	14.527179343485512	15.021519122392206	0.30758712322567594	0.500637601621353	0.9026915770636035	-0.46560524076847365	-0.8395252927810565	0.4593074180538128	0.8281697903178917	-0.4943397789066939	-0.891336074600442	0.026805053020295323	3.0578426230002687	-2.8438685909792363	2.805402142061653	-3.0193761740826965	34.424903729097764	1.6114265643997808e-07	4.967960739377845e-06
ALDH1A1	15.75436222143691	14.910836713271264	16.020500374154608	15.001949133914314	15.421912110694274	0.30213264966740727	0.3324501107426361	0.6048221006793799	-0.51107539742301	-0.929792728251575	0.5985882634603339	1.0890037309338467	-0.41996297677996	-0.7640331033616518	0.026474494163677108	2.0432083109643933	-3.1410231664880097	3.678869325733828	-2.5810544702102116	34.236648428425724	1.7658867758701838e-07	5.426705899693372e-06
PPT2	8.828855010638613	10.271012201023346	8.786302470118398	10.172969453316789	9.514784783774287	0.668757700267783	-0.6859297731356744	-0.8387745722850518	0.7562274172490593	0.9247365448996862	-0.7284823136558884	-0.8908090375792491	0.6581846695425018	0.8048470649646126	0.05864852336396158	-2.8323773517327826	3.122654086852049	-3.008087543575274	2.7178108084559995	34.20841626911559	1.7902921318803212e-07	5.484128102386108e-06
HCK	11.950324432587568	12.055015121680524	13.268154557398555	12.231690097775337	12.376296052360495	0.3669985774602558	-0.42597161977292686	-0.7031507994926409	-0.3212809306799702	-0.53033801498275	0.8918585050380603	1.4721896758899533	-0.1446059545851579	-0.23870086141455352	0.032219241003909674	-2.37313810420925	-1.7898939350909924	4.968648857398446	-0.805616818098174	34.171994686254905	1.822274940192958e-07	5.5643223333025736e-06
HIST3H2BB	13.624309158371053	14.082127474748852	12.7922369101053	13.906122679554526	13.601199055694934	0.32640813016135034	0.023110102676119126	0.04045026687024597	0.48092841905391737	0.8417826250646195	-0.8089621455896339	-1.4159493419664282	0.30492362385959204	0.5337164500315533	0.02876988899137145	0.13624883011063668	2.835380499229267	-4.7693490368727085	1.797719707532773	34.036432701486476	1.9464099499707844e-07	5.924501142958692e-06
CFTR	9.59569752572316	10.668680585915373	8.833573236797529	9.092868611005311	9.547704989860343	0.6585832875706669	0.04799253586281793	0.05913823316327908	1.1209755960550307	1.3813088843510783	-0.714131753062814	-0.879980383671483	-0.45483637885503114	-0.56046673384287	0.05805524903228354	0.19918331311091575	4.65238248249578	-2.9638594005398256	-1.8877063950668544	34.032234735800024	1.9503859464123434e-07	5.91781659943087e-06
CLEC1B	7.971741899004376	9.078289422057946	6.984920003653754	6.443926397546441	7.619719430565629	1.3456019357572366	0.3520224684387463	0.30346742692435896	1.4585699914923165	1.2573870192728254	-0.6347994269118749	-0.5472404916435749	-1.175793033019188	-1.0136139545536096	0.11881160581513221	1.0212708853560974	4.231534064208151	-1.8416499822329995	-3.411154967331249	33.97652762603744	2.0039216824191628e-07	6.061072899380105e-06
BRD1	11.42537426569837	10.196491281391019	11.71078545847536	10.83838080950651	11.042757953767815	0.45019776235774356	0.3826163119305548	0.5702454321916182	-0.846266672376796	-1.261262756686801	0.6680275047075455	0.9956178585689346	-0.20437714426130427	-0.30460053407375165	0.03975822707890596	1.9188895434143518	-4.244179398338435	3.350277950850019	-1.0249880959259359	33.97015878984701	2.010134973741893e-07	6.0607465812066885e-06
FN3K	12.593813595143228	13.512979860032797	12.097825776547076	12.883690308852398	12.772077385143874	0.34926237751868655	-0.17826379000064563	-0.30163881963078504	0.740902474888923	1.253675510804593	-0.6742516085967978	-1.140896080749543	0.11161292370852394	0.18885938957574105	0.030846511879206655	-1.0149861241897704	4.218499625680533	-3.8390075008273032	0.6354939993365615	33.96776713876564	2.0124731781198274e-07	6.0487751823864905e-06
PIR	12.939097423135346	13.992566255720655	12.739484941754318	12.846478797776836	13.129406854596787	0.33778307163411186	-0.19030943146144175	-0.3274472681439848	0.8631594011238679	1.4851559678379551	-0.38992191284246935	-0.6709014060378417	-0.2829280568199515	-0.48680729365611947	0.029836373721880815	-1.1017607398197355	4.997099371595106	-2.2573797413308236	-1.6379588904445166	33.963551480761396	2.0166012412585445e-07	6.042241469120914e-06
BRAP	10.370012532333647	11.65074803587324	10.387200380054505	11.425903809940685	10.958466189550519	0.45679147183168856	-0.5884536572168724	-0.8706693828625077	0.6922818463227216	1.0242923984115553	-0.5712658094960137	-0.8452384375632086	0.46743762039016623	0.6916154220141637	0.040443136637392456	-2.9261046276456413	3.442393618115325	-2.840637505233421	2.3243485147637464	33.883979568193546	2.0961249695202873e-07	6.2609489743802225e-06
TMEM87B	9.639243261534942	10.65058997017691	8.980176764563973	8.896988194855682	9.541749547782876	0.6567044332122928	0.0974937137520655	0.12030720572141335	1.1088404223940334	1.3683086598632273	-0.561572783218903	-0.6929806010885688	-0.644761352927194	-0.7956352644960696	0.058161792513579794	0.40425716177816473	4.597800871160439	-2.328558537151106	-2.6734994957874907	33.872981118607896	2.1073602902666006e-07	6.274959771141667e-06
